Spotify ID,Artist IDs,Track Name,Artist Name(s),Duration (ms),Popularity,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6PXzQ76PAV3xkUwXuIAkIq,7BoxJqC6OH2xGtD5F25xJ0,40 Love,Harold Land Quintet,289066,2,,0.462,0.441,11,-13.79,1,0.0328,0.758,0.00096,0.135,0.606,87.194,4
3HHAG4smOvTfKfkDqpBe7X,38C3okxv3fyyOIQUVPCdGX,Dear Sir,Lee Morgan,415360,11,"bebop,big band,free jazz,hard bop,jazz,jazz fusion,jazz trumpet,soul jazz",0.316,0.193,9,-18.215,0,0.033,0.924,0.176,0.11,0.0842,174.611,3
2HbpOucCYcPyVEBpjTiJK8,"0ZqhrTXYPA9DZR527ZnFdO,38C3okxv3fyyOIQUVPCdGX,0oYdxgeUsbFXRBFEGwtUSZ,4dUMhhUjQ2YcNTvab29hYF",Night Dreamer - Remastered 2004,"Wayne Shorter,Lee Morgan,Reginald Workman,Elvin Jones",435440,33,"contemporary jazz,contemporary post-bop,free jazz,hard bop,jazz,jazz funk,jazz fusion,jazz saxophone,uk contemporary jazz,bebop,big band,jazz trumpet,soul jazz,avant-garde jazz,japanese jazz,jazz drums",0.459,0.545,3,-9.626,1,0.055,0.781,0.00789,0.162,0.438,100.398,4
3dHvUYYyWdwFzevg23jZzl,6QQuESLtKhAOcLW2TeWC2t,It's A Long Way Down - Remastered,Art Blakey,324960,11,"bebop,big band,contemporary post-bop,hard bop,jazz,jazz drums",0.569,0.647,5,-10.391,0,0.0535,0.674,0.00137,0.212,0.498,98.244,4
5FsKNbwv7BlR7crawTE3IZ,5cbutZUQE7SUCA6MsEMbBv,No Room For Squares - Remastered 2000 / Rudy Van Gelder Edition,Hank Mobley,417720,25,"bebop,hard bop,jazz,jazz saxophone,soul jazz,vocal jazz",0.561,0.748,0,-8.175,0,0.0551,0.598,0.00315,0.216,0.777,121.714,4
27f0Yf20I6CITv7q1BwEr3,2ZvrvbQNrHKwjT7qfGFFUW,And What If I Don't Know - Remastered,Herbie Hancock,395466,14,"contemporary post-bop,funk,instrumental funk,jazz,jazz funk,jazz fusion,jazz piano,uk contemporary jazz",0.621,0.445,5,-9.754,0,0.0453,0.855,0.0214,0.0841,0.325,110.561,4
26MpeQkeMlCM2qmOPp3qYy,420BtT2Zyze7Eb9zqHcliW,Millie - Remastered 2003/Rudy Van Gelder Edition,Blue Mitchell,375933,11,"bebop,hard bop,japanese jazz,jazz,jazz funk,jazz trumpet,soul jazz",0.71,0.509,10,-11.085,0,0.0316,0.614,0.0000382,0.206,0.762,132.07,4
25DSFaVuGSoTTKuaytFHnm,2dRsXWVnkku2cMDtV1h6NP,And Satisfy - Remastered 1997,Stanley Turrentine,408626,10,"bebop,hard bop,jazz,jazz saxophone,soul jazz",0.654,0.581,10,-10.338,0,0.041,0.673,0.0019,0.14,0.75,143.652,4
2hz29nJQFY9TuhZz5jpPz4,5cbutZUQE7SUCA6MsEMbBv,Advance Notice,Hank Mobley,357453,3,"bebop,hard bop,jazz,jazz saxophone,soul jazz,vocal jazz",0.511,0.565,5,-9.455,0,0.0412,0.344,0.000117,0.059,0.702,104.992,4
5XyuLSYAliFJTGfwyUdcy3,3ZUZYvTkSr7kJQyAXVpqaL,The Loner - Remastered 2002/Rudy Van Gelder Edition,Donald Byrd,377013,7,"bebop,funk,hard bop,indie jazz,jazz,jazz funk,jazz trumpet,soul,soul jazz",0.348,0.651,0,-9.169,0,0.0365,0.285,0.00017,0.0733,0.718,174.867,3
3t7l6PinDVbyOss2ETngzQ,38C3okxv3fyyOIQUVPCdGX,The Mercenary,Lee Morgan,431293,8,"bebop,big band,free jazz,hard bop,jazz,jazz fusion,jazz trumpet,soul jazz",0.493,0.71,3,-7.199,0,0.0767,0.712,0.0332,0.137,0.604,96.653,4
0ccXueAjGkJvm4MkYYHCFi,4ORSNkNYSzva169PBZCzvy,Bayou Red,Andrew Hill,465866,3,"avant-garde jazz,bebop,contemporary jazz,contemporary post-bop,free improvisation,free jazz,japanese jazz,jazz,jazz funk,jazz piano",0.328,0.39,0,-11.977,1,0.0384,0.591,0.00774,0.283,0.273,67.329,4
6StlAYKvfUcjwsElNCyMyb,3ZppcUE7tHnE6SzUR4ipSy,Tyra - 1997 Remaster,Booker Ervin,449360,8,"bebop,free jazz,hard bop,jazz saxophone",0.484,0.401,9,-12.514,0,0.0318,0.637,0.00176,0.144,0.335,112.211,4
12Tl4Pnm81X27mQPmPnZ1k,1lB7KbOr9xdPK1CuasxmeA,Sweet Love Of Mine - 2006 Digital Remaster,Jackie McLean,361706,8,"avant-garde jazz,bebop,contemporary post-bop,free jazz,hard bop,jazz,jazz saxophone",0.607,0.587,5,-8.828,0,0.0765,0.641,0.119,0.545,0.788,81.405,4
2CDtCtrtjwze95BVepPKZQ,5ZATfKurLqflrBhv2FLht5,Mexican Hip Dance,Horace Silver,353666,14,"bebop,big band,hard bop,jazz,jazz piano,soul jazz,stride",0.496,0.54,0,-8.409,0,0.0344,0.773,0.0914,0.0825,0.827,97.314,1
05bajsA4r19B6w1MDiYhZu,3v1OeexyoRroR5jSwzubVR,Soul Dance,Tyrone Washington,484826,2,,0.335,0.551,2,-10.665,0,0.0529,0.669,0.0039,0.649,0.623,173.727,4
7ALt0a2CpJrDiMQZkdxyNY,0fTHKjepK5HWOrb2rkS5Em,D Minor Mint - Remastered 2004,Freddie Hubbard,384933,14,"bebop,big band,contemporary jazz,contemporary post-bop,free jazz,hard bop,japanese jazz,jazz,jazz funk,jazz fusion,jazz trumpet,soul jazz,stride",0.483,0.581,5,-9.273,0,0.051,0.683,0.00023,0.241,0.706,126.24,4
6lgkhf5XLGA2wvgFeTy2cq,0ZqhrTXYPA9DZR527ZnFdO,Fee-Fi-Fo-Fum - Remastered1998/Rudy Van Gelder Edition,Wayne Shorter,354066,30,"contemporary jazz,contemporary post-bop,free jazz,hard bop,jazz,jazz funk,jazz fusion,jazz saxophone,uk contemporary jazz",0.457,0.498,5,-7.74,0,0.037,0.76,0.000631,0.0858,0.367,158.114,3
5DGTmpn0z4qlqEq2ZBd8XH,6ykfXAed2KOLOMI3R0TZdz,Pensativa - Rudy Van Gelder Edition / 2004 Remaster,Art Blakey & The Jazz Messengers,502533,20,"bebop,hard bop,jazz,jazz drums,jazz fusion",0.415,0.45,6,-11.469,1,0.0636,0.428,0,0.262,0.539,171.137,4
5YRKUyNb4i3XSpPQ6JllYR,2ZFVQjoQGBbNZ0quLUteyp,A November Afternoon,Art Farmer & Benny Golson Jazztet,376133,2,"bebop,hard bop",0.411,0.472,5,-11.584,0,0.0387,0.803,0.000236,0.271,0.511,114.696,4
3IWQ8CAJJcC5lWtfCrllZf,02jb3iJUcjIVwucRa5YXTn,Scotch And Water,Cannonball Adderley Sextet,355960,0,"bebop,hard bop,jazz",0.597,0.407,10,-12.795,1,0.0428,0.771,0.000642,0.868,0.786,97.887,4
6jKnYx2RNJ8a5g1JLfxyRZ,"0kbYTNQb4Pb1rPbbaF0pT4,2hGh5VOeeqimQFxqXvfCUf,5v74mT11KGJqadf9sLw4dA,4jXfFzeP66Zy67HM2mvIIF","On Green Dolphin Street (feat. John Coltrane, Cannonball Adderley & Bill Evans)","Miles Davis,John Coltrane,Cannonball Adderley,Bill Evans",589773,15,"cool jazz,hard bop,jazz,jazz fusion,jazz trumpet,uk contemporary jazz,bebop,free jazz,jazz saxophone,big band,jazz blues,vocal jazz,jazz piano",0.433,0.307,8,-12.251,1,0.0422,0.752,0.000504,0.195,0.365,80.033,4
564Khg2mzPja306jcif1rI,2nQKUeZeleLGNsJj6WLUXN,Stolen Moments,Oliver Nelson,526826,0,"bebop,big band,contemporary post-bop,free jazz,hard bop,jazz,jazz fusion,jazz saxophone,soul jazz",0.536,0.249,0,-14.381,0,0.0431,0.884,0.854,0.123,0.35,116.289,4
0Haa5GeQyJJ9SjSqbqcXsT,2hGh5VOeeqimQFxqXvfCUf,Aisha,John Coltrane,465200,32,"bebop,free jazz,jazz,jazz saxophone",0.393,0.183,4,-15.203,0,0.035,0.823,0.117,0.106,0.139,168.035,3
19naWBsLEkWKc61ERtQ3xm,0fTHKjepK5HWOrb2rkS5Em,Hub-Tones - Remastered 1999/Rudy Van Gelder Edition,Freddie Hubbard,504426,16,"bebop,big band,contemporary jazz,contemporary post-bop,free jazz,hard bop,japanese jazz,jazz,jazz funk,jazz fusion,jazz trumpet,soul jazz,stride",0.507,0.773,5,-7.273,1,0.0727,0.567,0.000234,0.149,0.691,128.269,4
0ZtjPO3jxG0B43bJ7MFoyq,4JgvfZeCWGzEPGR6yVaXuX,Miss Hazel,Tina Brooks,332520,12,"bebop,hard bop,jazz,jazz saxophone",0.488,0.69,8,-6.757,1,0.0372,0.668,0.000639,0.0661,0.722,137.835,4
4v6SIoRcBA5XthzzJAa06u,65uKPt40QH8dMBLuoJHPVY,The Pot's On - Rudy Van Gelder Edition/2007 Remaster,Kenny Drew,365213,9,"bebop,contemporary post-bop,hard bop,japanese jazz,jazz,jazz piano,stride",0.609,0.53,5,-8.305,1,0.0514,0.717,0.00321,0.0418,0.762,114.027,4
6lUzqx7U1Ll4ddwqFwL3lK,748mYOdaWuFH4wXCvsvInR,Groovesville,Dizzy Reece,487720,12,"bebop,british jazz,hard bop,jazz trumpet",0.582,0.485,5,-10.842,0,0.043,0.85,0.0604,0.19,0.649,97.044,4
2Z6XYqPToJGDtrprhfg7Np,27Zmfr3VpJSgOf8iyWiZzM,Diamond Stud - Remastered 2007/Rudy Van Gelder Edition,Duke Jordan,304546,5,"bebop,hard bop,japanese jazz,jazz piano",0.463,0.347,5,-11.619,1,0.0483,0.9,0.578,0.211,0.423,191.532,4
7sgBZ2GJLaTVJYAT2pxtXg,2dRsXWVnkku2cMDtV1h6NP,Trouble - Remastered,Stanley Turrentine,358466,5,"bebop,hard bop,jazz,jazz saxophone,soul jazz",0.563,0.496,0,-8.127,1,0.0821,0.0388,0,0.127,0.79,175.89,4
6mLgYMJhynjvtWG6UJZLKj,5GXruybcLmXPjR9rKKFyS6,Smith Walk - Remastered,Jimmy Smith,435640,4,"bebop,funk,hammond organ,hard bop,jazz,jazz blues,jazz funk,jazz fusion,jazz organ,soul jazz",0.53,0.637,2,-7.717,1,0.0322,0.159,0.000245,0.367,0.316,131.647,4
3UrxgGboM1N5xsdOcz4o0K,1sdyFmN4bVOcuFDpTVsxBB,"Gee Baby, Ain't I Good To You - Remastered",Kenny Burrell,265226,35,"bebop,hard bop,jazz,jazz fusion,jazz guitar,soul jazz,straight-ahead jazz",0.667,0.0732,10,-19.82,1,0.0693,0.853,0.000018,0.168,0.158,67.349,4
5lIeYlYfVy44JM9prpVv2F,6X5NRg8NxAtOrwi1Gj1zMV,On The Trail,Jimmy Heath Quintet,307866,8,,0.512,0.283,5,-15.246,1,0.0299,0.698,0.0447,0.086,0.447,133.78,4
3dq5OuZ8eQlb2MsSx02WuQ,7bRRGFzdK2CpN7wQ8HCh9y,Short Cake - Live,Art Farmer Quintet,326826,1,cool jazz,0.451,0.322,7,-16.23,0,0.0484,0.3,0.0371,0.958,0.554,97.047,4
1svPlSRCBkQL8SYf5q6yAq,2o346NHhUAlVxl5uXBVxK7,Hippodelphia - Live,The Cannonball Adderley Quintet,349413,11,"bebop,big band,hard bop,jazz,jazz saxophone,soul jazz",0.313,0.635,5,-11.36,0,0.1,0.293,0.000524,0.969,0.678,69.686,4
5q7korT4EOlNjrA9JQ9zKF,7KjjSmSX5wCE1KYOerEf6D,Images,Nat Adderley,276440,2,"bebop,hard bop,jazz,jazz trumpet,soul jazz",0.663,0.26,8,-17.567,1,0.0505,0.654,0.508,0.138,0.633,94.301,4
0sBQh3wIavaMSe4WPBJTuP,"03YhcM6fxypfwckPCQV8pQ,49XXRf3IT5eeUgAbYeBOmr",What's New?,"Wes Montgomery,Wynton Kelly Trio",373680,0,"hard bop,jazz,jazz fusion,jazz guitar,jazz trio",0.514,0.0433,5,-25.496,0,0.0524,0.978,0.878,0.104,0.148,110.463,4
1tRRJmZP5rto6Kqn8WoN0x,54K4C4DraZ8TJq0oY4MNIS,West Coast Blues - Instrumental,Harold Land Sextet,361666,5,,0.592,0.236,10,-16.594,0,0.083,0.775,0.568,0.0973,0.483,79.006,3
0wfDqXCBxqu0osq5g0Hy15,1Fz7kYXFWKM4L4Hjaq9ktx,Night Tide,Carmell Jones,244426,34,"bebop,hard bop",0.473,0.573,9,-9.792,0,0.0553,0.497,0.133,0.314,0.421,156.99,4
7lG302C3BqmLSxmJRm9k4Q,"57uB1nsVzhNMAj2xZBG0BW,1Fz7kYXFWKM4L4Hjaq9ktx",Bobblin',"Curtis Amy,Carmell Jones",319893,1,"deep free jazz,bebop,hard bop",0.527,0.525,2,-10.763,0,0.0331,0.452,0.00898,0.105,0.676,112.948,4
5LTGnOHrvdMqMh5gRUlQA1,3BG0nwVh3Gc7cuT4XdsLtt,Free Wheelin' - Rudy Van Gelder Edition/2003 Digital Remaster/24 Bit Mastering,Joe Henderson,399480,9,"avant-garde jazz,bebop,big band,contemporary jazz,contemporary post-bop,free jazz,hard bop,japanese jazz,jazz,jazz funk,jazz fusion,jazz saxophone,soul jazz,stride",0.618,0.484,5,-11.898,0,0.04,0.779,0.00338,0.233,0.657,79.43,4
1kryDv1GqAAWhILphihOmb,6QQuESLtKhAOcLW2TeWC2t,Sortie,Art Blakey,493293,16,"bebop,big band,contemporary post-bop,hard bop,jazz,jazz drums",0.506,0.498,1,-11.926,1,0.0438,0.642,0.0000394,0.107,0.687,76.175,4
4H7Dj5xRUOyoGu1Uz9A1H4,"0ZqhrTXYPA9DZR527ZnFdO,38C3okxv3fyyOIQUVPCdGX,0oYdxgeUsbFXRBFEGwtUSZ,4dUMhhUjQ2YcNTvab29hYF",Oriental Folk Song - Remastered,"Wayne Shorter,Lee Morgan,Reginald Workman,Elvin Jones",410706,22,"contemporary jazz,contemporary post-bop,free jazz,hard bop,jazz,jazz funk,jazz fusion,jazz saxophone,uk contemporary jazz,bebop,big band,jazz trumpet,soul jazz,avant-garde jazz,japanese jazz,jazz drums",0.504,0.489,0,-12.102,0,0.0479,0.792,0.0795,0.0712,0.307,111.249,4
1v1qZA9UNxpbLOmDrOWGTb,38C3okxv3fyyOIQUVPCdGX,Venus Di Mildew - Rudy Van Gelder Edition/Remastered,Lee Morgan,388213,5,"bebop,big band,free jazz,hard bop,jazz,jazz fusion,jazz trumpet,soul jazz",0.549,0.559,7,-9.128,0,0.0342,0.814,0.00146,0.19,0.55,129.183,4
1SjDHsePNS0djyQXS7DNvf,"420BtT2Zyze7Eb9zqHcliW,2S27O34UwJEsIRSToUoyyo",Step Lightly,"Blue Mitchell,Tony Sestanovich",508746,6,"bebop,hard bop,japanese jazz,jazz,jazz funk,jazz trumpet,soul jazz",0.707,0.289,5,-11.806,1,0.0365,0.815,0.027,0.141,0.464,118.661,4
1BtTe8EMcFu1iu1XesdPdc,0RKsF1pa3v0hhEeJbt5AxV,Jano,Johnny Coles,442986,4,"hard bop,jazz trumpet",0.609,0.539,7,-9.988,1,0.0434,0.586,0.000045,0.363,0.557,102.465,4
7D4GCcHEoWYHTRJ49Za46g,413WfGS7CgAHEJD4DtAo3e,Dexi,Horace Parlan,359040,4,"bebop,hard bop,jazz piano,soul jazz",0.526,0.594,0,-9.497,1,0.0382,0.685,0.0135,0.0702,0.761,124.949,4
1WiL2jodRV0YWoN7SvLR5m,6dAtGAnHCQ1ujMUZ9Ep82k,Airegin,Grant Green,454480,13,"hard bop,jazz,jazz funk,jazz fusion,jazz guitar,soul jazz",0.613,0.267,5,-16.778,0,0.0553,0.896,0.492,0.122,0.634,117.377,4
1fBfiL9aVphknljjP8WaTj,1Sc9ykJB728MAZab1Ocwy8,Can't We Be Friends,Sonny Clark,258133,31,"bebop,contemporary post-bop,hard bop,japanese jazz,jazz,jazz piano,soul jazz,stride",0.618,0.275,2,-16.057,0,0.0406,0.761,0.000201,0.261,0.428,133.04,4
31LoccJiEwfzHm72hDHLj0,3NUsiT2JSyaWAnWaXxDzhQ,Love For Sale - Rudy Van Gelder Edition,Dexter Gordon,457560,28,"bebop,hard bop,jazz,jazz saxophone,stride,vocal jazz",0.568,0.687,5,-6.442,0,0.0345,0.395,0,0.0387,0.778,107.728,4
4quPjFLrDH6TW7YsspLKza,6wLAT0j852VpRG5HzsiGUg,Jeanie-Weenie,Don Wilkerson,300533,5,soul jazz,0.628,0.605,5,-6.815,1,0.0312,0.591,0.00000172,0.0826,0.854,93.059,4
0uv8D6XDElGNG96VnQA71v,5QFpvP79VaxZ7sty3RyBPS,Preach Brother,Fred Jackson,345466,17,soul jazz,0.502,0.449,2,-11.165,0,0.0404,0.71,0.0047,0.0874,0.849,93.217,4
2a3xZWNBpoyVmJqNL8Bnom,0O7NCxpI0C3RLwvbWBNWhO,Face To Face - Remastered 2007/Rudy Van Gelder Edition,Baby Face Willette,377480,10,"hard bop,jazz organ,soul jazz",0.649,0.682,5,-8.947,0,0.0515,0.799,0.197,0.146,0.79,109.096,4
1mE20skYoBdQuwhS0fmNkT,063xkuRULzZu8fcoPR2rKR,Watusi Jump - Remastered 2007/Rudy Van Gelder Edition,Lou Donaldson,452413,3,"bebop,hard bop,jazz,jazz funk,jazz saxophone,soul jazz",0.577,0.487,1,-9.855,1,0.04,0.865,0.602,0.062,0.486,93.711,4
5UU7gEhJjhDlEzgxunYhXj,6y7dRlvApiCjP12JrxWQjh,Minor Impulse - Remastered 2007/Rudy Van Gelder Edition,Ike Quebec,393773,13,"bebop,bossa nova,hard bop,jazz,jazz saxophone",0.537,0.401,5,-9.139,0,0.0603,0.64,0.603,0.119,0.483,172.674,3
1ifrzoPqpThdTHnktdPTyu,5cbutZUQE7SUCA6MsEMbBv,Uh Huh - Remastered 2005,Hank Mobley,647946,22,"bebop,hard bop,jazz,jazz saxophone,soul jazz,vocal jazz",0.601,0.447,5,-10.198,0,0.06,0.797,0.000477,0.255,0.589,78.169,4
2YgzzUngwKJ193BuITI15o,2dRsXWVnkku2cMDtV1h6NP,But Not For Me - Live,Stanley Turrentine,689400,6,"bebop,hard bop,jazz,jazz saxophone,soul jazz",0.61,0.536,0,-13.063,0,0.0524,0.849,0.198,0.536,0.83,117.018,4
1bJT0GmQm6BjhZ4l5USlgG,03YhcM6fxypfwckPCQV8pQ,"Cariba - Live At Tsubo, Berkeley, California, USA / 1962",Wes Montgomery,581186,0,"hard bop,jazz,jazz fusion,jazz guitar",0.635,0.472,5,-15.121,0,0.0453,0.7,0.0441,0.765,0.933,93.206,4
3cGQV0JaTjzB4nMe9h3oru,"23i8EixXKG0EWGRCfHlUGN,03YhcM6fxypfwckPCQV8pQ",S.K.J.,"Milt Jackson,Wes Montgomery",317413,29,"bebop,contemporary post-bop,hard bop,jazz,jazz vibraphone,soul jazz,jazz fusion,jazz guitar",0.699,0.149,1,-21.038,1,0.0437,0.836,0.33,0.119,0.428,112.037,4
4ifTEJxKs0pr12iXGrulSi,7wBFjZMHsC6nfV0HOSd6uI,Romaine,The Modern Jazz Quartet,445333,13,"bebop,big band,cool jazz,hard bop,jazz,jazz quartet,stride",0.516,0.0597,0,-22.471,0,0.0419,0.922,0.00542,0.106,0.209,113.593,4
1cpANF6zMBoFoxkoIjZHjv,"4jXfFzeP66Zy67HM2mvIIF,5pMmqpG3HsoJ6EDDoXGXEr",Skating In Central Park,"Bill Evans,Jim Hall",324200,55,"bebop,cool jazz,jazz,jazz piano,contemporary post-bop,jazz fusion,jazz guitar",0.478,0.0294,0,-25.319,1,0.0453,0.993,0.948,0.105,0.148,124.308,3
4E1yuvnf2jhH7WkmAQLF9v,017N2VIptuU1ZIehQyCzWM,Sometime Ago,The Art Farmer Quartet,382666,9,"cool jazz,hard bop",0.478,0.101,5,-21.075,1,0.0563,0.976,0.811,0.0742,0.3,143.866,3
0Ap7YnTaGrHYIX9jj6KZGP,2ZFVQjoQGBbNZ0quLUteyp,Whisper Not,Art Farmer & Benny Golson Jazztet,316866,1,"bebop,hard bop",0.582,0.101,2,-22.082,0,0.0364,0.934,0.878,0.158,0.338,100.956,4
6t4ELdOuHKtC4K0majfeY0,78NDaMzmcDKjt7mkXs7AuG,Stacatto Swing,Benny Golson,290173,0,"bebop,contemporary post-bop,hard bop,japanese jazz,jazz,jazz saxophone,stride,vocal jazz",0.592,0.327,1,-14.978,1,0.0339,0.914,0.154,0.0983,0.772,113.769,4
4TXOECDWlk5SmxOiikxGBq,"3fHyI8q9GaPxwVLd2J5bvV,7By2F7rrz0rqMspeGuDCTN",Kachin,"カ-ティス・フラ-,Curtis Fuller Sextette",417160,2,hard bop,0.525,0.305,1,-12.866,1,0.0385,0.9,0.127,0.0876,0.557,113.197,4
7oq7RlUuSuy4foAEyKCnW4,6DbqS0X8cSFOPGsvyze2yh,Steamin',Thad Jones,568226,1,"bebop,big band,contemporary post-bop,hard bop,jazz,jazz trumpet",0.513,0.437,0,-13.51,0,0.0448,0.775,0.000777,0.0884,0.845,156.58,4
2LV4NdZuApEPAboE6t6vSo,"1sdyFmN4bVOcuFDpTVsxBB,3ZUZYvTkSr7kJQyAXVpqaL",Slim Jim,"Kenny Burrell,Donald Byrd",448333,4,"bebop,hard bop,jazz,jazz fusion,jazz guitar,soul jazz,straight-ahead jazz,funk,indie jazz,jazz funk,jazz trumpet,soul",0.568,0.314,8,-15.696,1,0.061,0.866,0.739,0.108,0.699,91.813,4
56JJgE06psJ8HPEWuZUplH,0M1UOBJZ9tcKJbrbnVlHZG,Nita,Paul Chambers,391733,8,"bebop,hard bop,jazz,jazz double bass",0.578,0.573,5,-8.837,1,0.0352,0.794,0.00326,0.111,0.892,113.341,4
6obeXHCXxSmCAQecehbgnx,338mC0yGyX0C9of8QMJ5hK,The Twister,Gene Ammons,732693,3,"bebop,hard bop,jazz,jazz saxophone,soul jazz,stride",0.538,0.447,10,-10.981,1,0.0447,0.471,0.0000418,0.0716,0.718,110.342,4
5GoCaW1j3Knwjn65cwgSiJ,"1sdyFmN4bVOcuFDpTVsxBB,6QQuESLtKhAOcLW2TeWC2t","Lady Be Good - Live At Five Spot Café, NY, 1959","Kenny Burrell,Art Blakey",599893,0,"bebop,hard bop,jazz,jazz fusion,jazz guitar,soul jazz,straight-ahead jazz,big band,contemporary post-bop,jazz drums",0.481,0.558,5,-15.985,1,0.0601,0.781,0.000224,0.737,0.735,139.618,4
3Zgpgy3GbhGx3fmKA0igkG,2fMvylhnE23sAlyePKK8er,Who Cares? (As Long As You Care For Me) - Set 3 / Live From Cafe Bohemia/1956,Kenny Dorham,379477,4,"bebop,big band,free jazz,hard bop,jazz,jazz trumpet,stride",0.563,0.617,2,-9.207,1,0.0471,0.787,0.00123,0.253,0.688,136.167,4
055MAHqCZayeofKagWiQWc,6mTBALrts8aIytpwqs0bLM,Beauteous - 2008 Digital Remaster/Rudy Van Gelder Edition,J.R. Monterose,326293,3,jazz saxophone,0.57,0.534,0,-7.211,0,0.0454,0.802,0.1,0.236,0.645,97.455,4
7fwEc9Zfr7ShzCiH0Jbz3h,4PNIQCDBeVCSSqKUhvkP8Y,Cool Eyes,Horace Silver Quintet,355613,11,"bebop,hard bop,jazz,soul jazz",0.533,0.424,3,-10.067,1,0.0435,0.915,0.235,0.14,0.761,102.556,4
2rni8t97ifMgEyDrhc9w0z,6ykfXAed2KOLOMI3R0TZdz,Nica's Dream,Art Blakey & The Jazz Messengers,708933,20,"bebop,hard bop,jazz,jazz drums,jazz fusion",0.507,0.366,10,-12.696,0,0.0352,0.678,0.000364,0.205,0.636,96.887,4
3ITGQ6s4CtYWN03bNgx880,5cbutZUQE7SUCA6MsEMbBv,Bags' Groove,Hank Mobley,353800,8,"bebop,hard bop,jazz,jazz saxophone,soul jazz,vocal jazz",0.548,0.369,0,-9.512,0,0.073,0.949,0.521,0.178,0.512,138.626,4
72Qk7qjw1LLEZLHALgJyby,"1lB7KbOr9xdPK1CuasxmeA,4cP0bprQSFtZdI9QEKKZA3,3j0ZsENc1qq8vQ0stKX2z1,3CsHGnB9qK3KYH7xmyGAGX",Sentimental Journey,"Jackie McLean,Mal Waldron,Doug Watkins,Art Taylor",596066,6,"avant-garde jazz,bebop,contemporary post-bop,free jazz,hard bop,jazz,jazz saxophone,japanese jazz,jazz piano,jazz double bass,jazz drums",0.571,0.314,0,-10.715,0,0.0448,0.744,0.00357,0.114,0.391,120.444,4
6WqOeDIcd0qIqKW7Rjpd23,3ZUZYvTkSr7kJQyAXVpqaL,Amen - Rudy Van Gelder Edition/2005 Remaster,Donald Byrd,286613,8,"bebop,funk,hard bop,indie jazz,jazz,jazz funk,jazz trumpet,soul,soul jazz",0.57,0.448,3,-7.539,1,0.0364,0.907,0.0774,0.0868,0.58,160.024,4
7svb13QMvXHE1Q9SC6c47n,4PNIQCDBeVCSSqKUhvkP8Y,Finger Poppin' - Rudy Van Gelder Edition / Remastered,Horace Silver Quintet,287720,18,"bebop,hard bop,jazz,soul jazz",0.426,0.619,5,-9.172,0,0.0558,0.749,0.00685,0.0628,0.791,162.616,4
0IyApFxxHfnIXUtpoOjAjR,1lB7KbOr9xdPK1CuasxmeA,Capuchin Swing - Rudy Van Gelder Edition/2002 Remaster/24-Bit Mastering,Jackie McLean,370826,5,"avant-garde jazz,bebop,contemporary post-bop,free jazz,hard bop,jazz,jazz saxophone",0.542,0.45,5,-10.82,0,0.0512,0.678,0.000874,0.0909,0.69,93.271,4
4J5cOug3pOGuh6lNaDkvUe,5ZATfKurLqflrBhv2FLht5,Let's Get To The Nitty Gritty - Remastered,Horace Silver,442880,3,"bebop,big band,hard bop,jazz,jazz piano,soul jazz,stride",0.531,0.606,10,-9.566,0,0.0525,0.785,0.000602,0.173,0.404,139.894,4
5RpZiX7LwYUe8XPq90t5NC,420BtT2Zyze7Eb9zqHcliW,Fungii Mama - Remastered 2004/Rudy Van Gelder Edition,Blue Mitchell,468426,14,"bebop,hard bop,japanese jazz,jazz,jazz funk,jazz trumpet,soul jazz",0.638,0.495,2,-10.1,0,0.0324,0.611,0.0234,0.16,0.642,108.516,4
23hqn8fiFpSop93Dnfa2m3,1N0ymPm6hUQbmzXDuERfeT,One To Twelve,Big John Patton,471733,3,"hard bop,jazz funk,jazz organ,soul jazz",0.436,0.599,10,-8.788,1,0.0443,0.608,0.121,0.157,0.688,76.993,1
6ZCv6Od5oQKk6zjOA5RPwD,0G8byCYIfj5KtkipBDYrrL,Brown Sugar,Freddie Roach,260626,12,"hard bop,jazz organ,soul jazz",0.602,0.523,10,-9.475,1,0.121,0.821,0.614,0.176,0.758,93.07,4
0cVIiplh5qx4JzqcB8iQSz,6Y6kAZs0W9NNsxNbpImPvq,Zoltan - Rudy Van Gelder 24Bit Mastering/Digital Remaster/1998,Larry Young,461546,18,"avant-garde jazz,free jazz,hard bop,jazz funk,jazz organ,soul jazz",0.446,0.796,9,-6.495,0,0.0795,0.331,0.00467,0.32,0.592,116.443,4
04fYIpNFPunUy3i18uSind,5ZATfKurLqflrBhv2FLht5,Blue Silver,Horace Silver,359160,12,"bebop,big band,hard bop,jazz,jazz piano,soul jazz,stride",0.505,0.329,3,-9.142,0,0.0355,0.843,0.00381,0.327,0.325,94.676,4
2sVjBYNUUgSx4muDMaNy6c,3iF9mUqkeDgHbydOvDYqjO,Along Came Byrd,Nathan Davis,138493,2,"anadolu rock,turkish psych",0.435,0.58,0,-7.634,1,0.0343,0.809,0.684,0.302,0.542,104.295,3
